68,91,135,187,29
66,89,128,183,30
34,50,96,179,71
68,93,138,191,29
67,90,133,187,30
34,53,103,186,67
75,95,143,197,28
68,93,138,189,29
33,46,86,167,84
72,97,145,49,27
68,94,140,193,29
33,47,91,172,77
68,89,133,187,28
71,96,145,57,28
33,49,96,180,72
68,90,136,194,27
66,88,132,183,29
34,52,102,186,68
73,94,139,199,26
68,89,135,189,28
35,54,108,193,65
72,98,144,51,25
68,92,138,196,28
32,48,91,173,75
69,91,131,194,25
71,96,141,63,26
32,48,97,180,71
70,93,135,199,25
66,85,129,185,28
34,51,104,185,68
71,97,138,52,24
68,91,132,196,27
34,53,110,192,65
67,90,127,199,26
68,93,136,199,26
35,58,117,199,62
69,93,130,198,25
70,97,140,54,25
33,49,98,177,71
69,94,133,199,25
67,90,128,199,27
33,53,106,185,67
72,96,137,199,24
68,93,131,198,26
34,54,112,193,65
75,99,144,39,24
69,95,134,199,25
36,57,119,199,62
71,92,129,199,25
71,97,139,48,25
34,51,100,180,68
73,94,135,199,24
68,90,126,199,27
34,53,107,188,64
73,96,142,198,24
70,92,130,199,26
32,48,91,167,76
76,99,152,40,22
72,94,136,199,26
32,49,97,176,71
73,91,133,198,22
73,96,143,53,25
33,51,102,183,67
73,93,143,174,21
70,89,127,199,25
34,54,107,189,64
74,94,198,154,20
71,91,134,198,24
31,46,91,171,76
75,98,199,45,19
73,93,144,177,23
31,48,95,180,71
74,90,198,152,20
74,95,198,156,22
32,49,99,183,68
73,93,199,113,19
75,98,199,42,20
33,52,106,191,65
74,88,198,148,21
72,91,198,155,21
33,55,112,196,63
71,89,199,130,21
73,94,199,104,20
32,48,95,178,71
72,93,199,80,19
71,87,198,152,22
32,51,99,184,67
70,85,199,129,23
71,90,199,130,21
32,53,105,190,65
72,87,199,102,24
69,84,198,148,24
33,57,116,199,63
67,82,199,126,28
69,85,199,132,23
31,49,94,179,71
67,83,199,110,28
67,79,198,145,30
32,51,104,187,66
65,77,199,123,34
67,81,199,131,28
32,53,111,195,63
64,79,199,109,32
65,75,198,143,35
34,58,121,199,61
62,72,199,119,40
63,77,199,129,34
32,50,103,185,67
64,75,199,107,38
62,71,198,140,45
34,55,112,195,64
58,70,199,113,46
60,72,199,126,40
31,47,93,173,75
58,71,199,103,43
59,67,198,135,53
32,49,102,182,70
55,65,199,110,52
57,67,199,123,48
33,52,110,196,66
55,67,199,100,50
56,63,198,133,61
35,55,117,198,62
52,61,199,106,59
54,63,199,120,56
33,48,102,189,70
50,63,192,96,55
53,59,198,128,68
35,53,108,198,66
50,198,157,88,55
51,59,199,117,64
36,57,115,199,62
47,80,183,92,59
50,55,198,125,75
33,50,99,187,68
49,55,199,97,67
47,54,199,113,69
34,52,106,199,64
46,111,175,87,63
45,50,198,122,80
32,46,90,177,76
47,72,199,92,68
44,50,199,110,74
32,49,96,199,68
41,56,198,97,69
42,51,199,101,69
31,51,102,199,66
38,84,199,89,67
40,46,199,106,76
33,56,109,199,62
38,65,198,94,67
38,42,198,113,80
31,50,94,199,71
35,96,195,86,65
36,42,199,103,76
33,52,100,199,65
35,74,198,91,65
34,38,198,110,78
31,46,84,199,84
33,112,188,82,62
33,44,199,99,75
33,48,91,199,75
33,84,198,88,62
31,39,198,105,76
33,51,97,198,69
34,68,199,95,64
28,55,199,96,73
35,55,105,199,65
34,87,198,85,61
26,47,198,102,73
33,48,88,198,78
32,71,199,93,63
24,67,199,93,71
34,51,94,199,72
35,94,198,83,60
28,199,166,84,68
35,53,102,199,67
34,74,199,92,62
33,198,137,78,66
34,48,86,199,81
38,98,197,82,59
43,199,115,73,64
34,49,93,199,74
35,78,199,88,61
59,199,100,68,62
35,51,104,190,69
33,63,199,98,62
86,198,87,62,61
36,55,120,174,63
37,81,199,87,60
75,199,91,62,56
35,49,96,185,72
35,66,199,97,61
109,195,78,56,55
36,52,111,173,67
38,90,192,86,59
93,199,80,55,51
36,55,199,157,63
35,72,197,96,60
80,199,85,54,47
38,58,198,141,60
38,87,183,84,58
74,198,93,53,45
40,64,199,119,57
37,70,188,93,59
66,199,107,54,44
42,73,188,98,55
43,182,175,83,57
62,198,127,56,43
41,63,199,119,57
38,73,179,91,58
59,199,158,58,43
42,70,179,100,55
36,64,180,104,60
56,200,176,63,43
41,62,192,119,57
38,164,170,91,58
53,193,186,70,44
42,69,170,101,55
36,64,172,104,60
51,87,192,79,45
41,61,183,117,59
38,159,165,91,58
48,76,195,94,48
42,68,161,101,55
36,150,163,104,59
46,67,193,119,53
40,60,174,113,60
34,55,162,120,64
47,73,187,98,51
41,65,153,101,55
36,144,155,107,60
44,65,185,124,55
39,58,165,108,60
34,137,154,117,65
44,69,179,104,53
40,65,144,98,58
32,132,151,124,70
42,62,178,126,57
39,57,154,102,62
30,41,146,130,78
43,65,171,108,55
39,198,135,94,58
29,124,143,121,74
43,156,163,92,53
38,199,145,96,62
27,119,138,125,82
45,159,153,80,51
36,50,157,97,67
25,115,132,127,92
43,151,154,92,53
36,199,137,91,65
25,112,130,120,85
45,153,144,80,51
34,199,147,92,68
22,108,124,121,94
49,153,133,71,49
33,198,168,94,73
116,106,121,115,89
48,147,135,79,50
31,45,192,98,76
117,101,116,115,94
131,146,125,70,48
29,198,159,90,73
119,101,108,114,98
129,140,126,78,49
28,72,183,94,74
123,98,100,111,101
128,135,127,85,50
26,198,151,86,72
127,96,93,108,103
127,128,127,93,53
24,107,178,89,71
133,94,87,103,104
128,122,126,97,58
22,67,199,93,71
139,89,81,96,102
130,118,124,102,64
26,199,166,84,68
150,88,76,89,101
131,114,122,105,73
26,85,199,89,68
165,88,71,79,97
134,111,117,106,79
31,199,158,80,65
189,88,68,72,92
138,107,112,107,84
31,107,189,85,65
200,88,65,65,84
143,106,106,106,89
31,78,198,89,64
200,90,61,58,76
150,105,100,104,91
35,198,182,80,62
200,92,59,54,68
161,103,93,101,94
33,88,198,84,62
200,98,57,49,61
174,102,89,97,95
32,72,199,93,63
200,106,55,45,50
192,102,83,91,94
35,95,191,83,61
200,117,54,41,43
200,103,81,85,93
34,76,199,91,62
189,138,54,40,39
200,105,78,77,89
38,199,183,81,59
149,181,57,37,35
200,109,75,71,85
35,80,192,88,61
200,114,72,66,79
33,65,196,98,62
200,121,71,62,72
37,83,183,87,60
200,133,70,58,64
35,68,187,96,61
190,152,69,55,56
38,180,175,85,59
140,184,70,51,51
35,68,178,93,60
114,200,72,50,47
39,174,166,84,58
99,200,76,49,44
37,162,169,92,59
87,200,81,48,41
36,61,170,107,60
80,200,90,48,39
37,157,161,92,59
75,200,106,48,38
36,149,161,107,60
70,199,130,51,37
34,141,160,120,65
66,149,181,53,37
33,47,157,129,70
63,123,200,58,37
31,135,152,118,67
59,102,200,66,40
30,129,149,124,72
57,90,200,78,41
28,38,144,130,80
53,80,200,97,44
27,122,141,122,75
51,70,199,131,51
25,117,135,125,84
50,75,200,105,48
24,113,129,127,94
47,66,188,139,55
21,110,121,126,101
47,70,200,112,53
19,107,113,125,107
45,62,176,153,58
17,105,105,122,110
45,66,200,119,56
15,103,99,117,113
45,72,200,101,55
12,103,93,110,114
42,63,200,125,58
172,102,87,102,114
43,68,200,106,55
191,101,83,92,111
41,60,200,131,60
200,103,80,84,106
41,65,200,110,58
200,105,77,77,100
38,57,200,137,62
200,107,73,70,91
39,61,200,114,60
200,112,71,65,80
40,70,200,98,58
200,120,70,61,71
38,60,200,117,61
200,132,69,58,63
39,68,200,99,58
193,149,68,53,56
37,59,200,118,62
141,181,70,51,50
38,66,200,100,59
115,200,71,49,47
37,59,200,119,62
99,200,75,48,43
38,66,200,101,60
88,200,80,48,40
36,58,200,120,63
82,200,89,47,38
37,65,200,102,60
75,200,103,47,38
35,57,200,121,64
71,200,127,49,37
37,64,200,103,60
67,152,180,52,36
35,56,200,122,64
63,125,200,58,37
36,63,200,104,62
60,104,200,65,38
35,56,200,122,64
57,91,200,77,41
36,62,200,105,62
54,80,200,95,44
34,54,200,123,65
51,71,200,129,50
35,62,200,106,63
48,62,146,194,57
34,52,200,124,67
47,57,113,200,66
34,60,200,107,64
44,52,91,200,78
37,71,200,94,61
42,47,73,200,98
34,60,200,107,64
38,46,79,200,88
37,71,200,94,61
37,45,87,200,82
34,60,200,107,64
36,45,104,200,77
37,71,200,93,61
35,47,135,188,72
34,60,200,107,64
34,49,198,148,68
37,71,200,93,61
34,52,200,124,65
34,60,200,107,63
35,61,200,107,63
37,71,200,93,60
37,71,200,93,60
34,60,200,107,63
39,91,200,84,58
37,71,200,93,60
38,76,200,92,60
34,60,200,107,63
36,62,200,105,62
37,71,200,93,60
38,76,200,92,60
34,60,200,107,63
36,62,200,105,62
37,71,200,94,60
38,76,200,92,60
34,60,200,107,63
36,62,200,105,62
37,71,200,94,60
38,76,200,92,60
34,61,200,107,63
36,62,200,105,62
37,71,200,94,60
38,76,200,92,60
34,61,200,107,63
36,62,200,105,62
37,71,200,94,60
38,76,200,92,60
34,61,200,107,63
36,62,200,105,62
37,71,200,93,60
38,76,200,92,60
35,61,200,107,63
36,62,200,105,62
37,71,200,93,60
38,76,200,92,60
35,61,200,106,63
36,62,200,104,62
33,52,200,125,67
38,76,200,92,60
34,60,200,107,64
36,62,200,104,62
36,71,200,94,61
38,76,200,92,60
34,60,200,107,64
36,62,200,104,62
37,71,200,94,61
38,76,200,92,60
34,60,200,107,64
36,62,200,104,62
37,71,200,94,61
38,76,200,92,60
34,58,200,107,64
36,62,200,104,62
37,71,200,94,61
38,76,200,92,60
34,58,200,107,64
36,62,200,105,62
37,71,200,94,61
38,76,200,92,59
34,58,200,107,64
36,62,200,105,62
36,71,200,94,61
38,76,200,92,59
34,58,200,108,64
36,63,200,105,62
36,71,200,94,61
38,76,200,92,59
34,58,200,108,64
36,63,200,105,62
36,71,200,94,61
38,76,200,92,59
34,58,200,108,64
36,63,200,104,62
36,71,200,94,61
38,76,200,92,59
34,58,200,108,64
36,63,200,104,62
36,71,200,94,61
38,76,200,92,60
34,60,200,108,64
36,63,200,104,62
36,71,200,94,61
38,76,200,92,60
34,60,200,108,64
36,63,200,104,62
36,71,200,94,61
38,76,200,92,60
34,60,200,108,64
36,63,200,104,62
37,71,200,94,61
39,76,200,92,60
34,60,200,108,64
36,63,200,104,62
37,71,200,94,61
39,76,200,92,59
34,60,200,108,64
36,63,200,104,62
37,71,200,94,61
39,76,200,92,59
34,60,200,108,64
36,63,200,104,62
37,71,200,94,61
39,76,200,92,59
34,60,200,108,64
36,63,200,104,62
37,71,200,94,61
38,76,200,92,59
34,58,200,108,64
36,63,200,104,62
37,71,200,94,61
38,76,200,92,59
34,58,200,108,64
36,63,200,104,62
37,71,200,94,61
38,76,200,92,59
34,58,200,108,64
36,63,200,104,62
36,71,200,95,61
38,76,200,92,59
34,58,200,108,64
36,63,200,104,62
36,71,200,95,61
38,76,200,92,59
34,58,200,109,64
36,63,200,104,62
36,71,200,95,61
38,76,200,92,59
34,58,200,109,64
36,63,200,104,62
36,71,200,95,61
38,76,200,92,59
34,58,200,109,64
36,63,200,104,62
36,71,200,95,61
39,76,200,92,59
34,58,200,109,64
36,63,200,104,62
36,71,200,95,61
39,76,200,92,59
34,58,200,109,64
36,63,200,104,62
36,71,200,96,61
39,76,200,92,59
34,58,200,109,64
36,63,200,104,62
36,69,200,96,61
39,76,200,92,59
34,58,191,110,64
36,63,200,104,62
36,69,200,96,61
39,76,200,92,59
34,58,180,116,64
36,63,200,104,62
36,69,199,98,61
39,76,200,92,59
34,58,167,200,64
36,63,200,104,62
36,69,185,104,61
39,76,200,92,59
38,79,200,89,59
36,62,200,105,62
37,69,174,115,61
38,76,200,92,59
39,76,191,93,59
36,62,200,105,62
38,66,163,200,60
38,76,200,92,59
40,75,180,102,58
36,62,200,105,62
44,84,194,85,55
38,76,200,92,59
42,73,167,127,56
36,62,200,105,62
45,82,182,89,54
38,74,200,92,59
42,70,155,199,55
40,93,200,82,56
45,77,170,105,53
39,76,200,92,58
48,85,184,85,51
37,64,200,104,60
45,74,159,200,53
39,76,200,92,58
48,82,172,97,50
37,64,200,104,60
45,72,148,200,53
39,76,200,92,58
48,77,160,199,51
37,64,200,104,60
50,84,173,88,49
39,76,200,92,58
48,74,150,199,51
37,64,200,104,62
49,81,161,200,49
39,76,200,92,59
51,87,172,84,46
37,64,191,105,62
49,78,150,200,48
39,76,200,92,59
51,83,161,200,46
37,64,180,111,62
54,90,172,77,44
39,76,198,93,59
51,81,151,200,46
37,64,167,200,62
54,86,162,94,44
39,73,185,100,59
51,77,141,200,46
36,63,155,200,62
53,81,151,199,44
39,71,171,115,59
56,88,160,92,42
36,61,143,200,62
52,77,140,199,45
39,66,163,200,59
54,83,149,200,44
36,58,131,200,62
56,87,158,200,43
35,51,107,200,69
58,93,171,73,41
35,54,120,200,64
55,82,146,200,43
37,58,131,200,61
57,87,159,200,41
34,50,107,200,68
58,92,174,75,40
35,53,117,200,66
56,82,146,200,41
35,56,130,199,64
57,86,162,199,41
37,62,141,200,61
60,92,185,73,39
34,53,117,199,66
56,81,149,199,41
36,57,128,200,62
58,86,171,131,40
33,49,106,199,71
59,89,199,85,39
34,52,117,200,67
56,81,160,185,41
35,56,128,199,64
57,84,188,114,40
36,61,139,200,61
54,75,147,199,44
34,52,116,199,67
54,77,173,143,43
35,56,127,200,63
55,80,200,104,41
36,61,140,200,61
52,73,163,164,45
35,54,117,200,65
53,76,200,118,44
35,57,128,200,62
50,67,153,185,50
38,63,141,199,59
50,71,191,130,48
35,55,118,200,63
51,75,200,105,46
34,50,99,200,72
48,65,179,144,52
34,51,108,200,68
47,71,200,114,50
35,55,117,199,65
44,61,166,156,57
36,58,126,200,62
44,65,200,122,54
33,50,106,199,69
44,69,200,102,53
34,53,114,200,66
41,60,200,132,58
35,56,125,200,64
41,64,200,110,57
36,61,136,200,61
38,55,200,140,63
33,52,112,200,66
38,60,200,117,61
35,56,124,200,62
38,65,199,102,59
35,60,134,199,61
35,56,200,123,64
34,52,111,200,66
35,61,199,107,61
35,56,122,199,63
37,71,199,94,60
34,48,99,200,71
35,59,199,109,63
33,50,110,199,67
36,67,199,96,61
34,55,123,199,64
34,58,199,110,63
35,57,142,199,62
35,66,199,97,61
36,61,181,144,60
33,55,199,112,64
39,68,200,114,57
34,64,199,99,63
41,75,200,96,56
32,53,199,115,66
38,65,200,124,57
33,63,199,101,63
40,69,200,104,56
31,51,199,117,67
42,76,199,90,55
32,59,199,102,64
39,66,200,108,57
30,50,199,119,68
41,72,199,95,56
31,57,199,104,65
38,61,200,113,59
32,70,199,93,64
39,68,199,99,58
30,57,199,105,65
41,79,199,88,55
31,69,199,93,64
38,67,199,101,59
30,56,199,106,66
40,77,199,89,57
31,66,199,94,64
37,65,199,102,59
29,55,199,107,66
39,76,199,91,57
31,66,199,95,64
36,63,199,105,61
29,55,199,107,67
38,73,199,92,58
30,64,199,96,64
40,89,199,83,57
29,52,199,108,67
38,73,199,93,59
30,64,199,97,65
40,88,199,83,57
28,51,200,109,68
38,72,199,93,59
29,64,199,98,66
40,87,199,84,57
28,51,200,110,69
37,71,199,94,59
29,61,199,99,66
39,87,199,84,57
27,50,200,112,69
37,71,199,94,60
28,59,199,100,67
39,86,199,85,58
30,76,199,91,65
37,70,199,95,60
29,60,199,100,67
39,84,199,85,58
30,76,199,90,65
36,67,199,95,61
29,61,199,99,66
38,84,199,86,59
28,50,200,112,69
36,67,199,96,61
29,59,199,100,67
38,84,199,86,59
30,76,199,91,65
36,67,199,97,61
29,59,199,100,66
38,81,199,87,59
27,49,200,113,69
35,65,199,97,61
28,59,199,101,67
37,79,199,88,59
30,73,199,92,65
35,65,199,98,61
29,59,199,101,67
37,79,199,88,59
30,73,199,92,65
34,65,199,99,62
29,59,199,101,67
36,77,199,89,61
30,73,199,92,65
34,63,199,100,63
29,59,199,101,66
36,76,199,90,61
31,73,199,92,65
38,98,199,81,58
29,59,196,101,66
36,77,199,90,61
31,73,199,92,65
34,63,199,100,63
29,59,184,103,66
36,76,199,90,61
31,73,199,92,63
38,98,199,82,58
30,59,172,137,66
36,77,199,90,61
31,72,199,96,63
34,63,200,101,63
30,59,160,168,66
36,76,199,91,61
31,69,199,115,63
38,95,199,82,58
35,81,199,88,62
36,76,199,90,61
32,68,199,132,63
38,97,199,81,58
36,77,199,100,60
37,77,199,90,61
33,66,199,149,62
34,63,200,101,62
37,72,199,115,60
36,76,199,91,61
41,80,199,93,58
38,94,199,82,58
39,70,199,123,59
37,76,199,91,61
42,75,199,102,57
34,63,200,102,63
40,67,199,131,56
36,75,199,91,61
42,72,199,108,56
38,93,199,83,58
40,62,199,135,57
36,75,199,91,61
41,67,199,114,56
38,93,199,82,58
43,73,196,97,53
37,75,199,91,61
41,64,199,116,57
38,93,199,82,58
42,70,189,101,54
37,75,199,91,61
40,60,193,119,58
38,93,199,82,58
41,66,181,104,56
37,76,199,91,59
43,76,169,91,54
35,62,176,103,62
41,66,174,104,57
36,72,199,91,61
42,74,162,91,55
38,89,199,83,58
40,65,166,101,58
36,72,199,91,61
41,74,154,91,56
38,86,199,83,58
43,180,141,81,54
36,72,182,103,61
46,168,128,74,52
34,59,149,200,63
51,159,115,67,50
35,69,169,155,61
58,151,103,61,48
33,58,133,200,63
54,151,108,65,48
34,64,154,172,62
64,143,96,58,46
36,71,199,132,60
58,143,100,60,46
40,78,199,100,59
55,142,103,63,46
37,68,199,145,60
51,143,107,67,47
41,74,199,115,57
59,134,97,62,45
38,64,199,154,58
53,135,100,64,47
41,70,199,127,56
187,125,90,58,45
43,75,199,105,56
199,126,92,62,46
41,65,199,131,56
200,127,95,63,47
42,70,199,111,54
52,131,97,66,48
40,62,199,135,57
200,117,88,61,47
41,65,199,116,56
200,121,89,61,47
43,71,191,99,53
199,124,90,64,48
41,63,196,117,57
200,129,92,65,49
42,68,184,101,54
199,137,91,66,51
40,59,188,119,60
200,147,90,68,52
40,65,177,104,57
200,160,90,69,54
42,74,165,91,55
93,180,91,70,55
40,65,171,104,58
70,199,94,71,56
37,56,171,114,63
161,166,84,66,55
38,61,162,104,61
98,193,86,66,56
38,70,150,93,58
81,200,89,64,56
37,60,154,101,62
71,199,95,62,56
37,70,143,92,60
101,200,81,58,54
36,60,149,99,62
85,199,85,56,52
37,168,136,91,60
76,200,91,56,50
36,60,138,97,63
69,200,100,56,48
33,50,139,102,67
66,200,114,58,46
34,165,130,94,64
61,200,135,58,44
31,48,131,98,68
57,155,167,64,45
31,155,123,91,65
54,117,199,68,45
29,165,122,94,68
51,96,200,77,47
27,43,121,96,72
48,81,200,88,51
26,151,114,90,70
46,71,200,105,53
25,157,113,92,72
43,61,200,129,58
23,166,112,94,75
42,67,200,109,56
21,180,112,94,76
40,58,200,132,61
18,198,113,95,79
40,62,200,112,58
16,21,114,93,80
38,54,200,135,64
14,184,105,89,78
38,61,200,116,61
12,200,106,86,79
39,68,200,100,59
11,199,111,84,78
37,58,200,116,63
16,200,116,82,79
38,65,200,102,60
21,199,123,83,77
36,56,200,116,63
24,200,132,83,74
35,63,200,102,61
23,200,148,84,72
35,56,200,116,65
23,138,169,88,70
35,61,200,102,62
24,81,193,92,70
34,53,200,116,66
28,200,161,84,68
34,61,200,102,63
29,98,188,87,67
33,53,200,114,68
28,70,200,94,67
33,61,200,102,65
30,110,179,85,65
32,51,200,114,68
29,78,200,91,66
32,61,200,102,65
34,133,170,82,64
30,51,200,112,68
32,87,198,88,64
32,61,200,100,65
31,68,199,95,65
30,51,200,112,68
33,89,196,86,63
31,61,200,100,65
32,71,199,94,63
29,51,200,109,68
35,97,186,85,62
31,63,200,98,65
34,74,199,92,62
29,53,200,106,68
35,109,178,84,61
31,65,198,96,65
34,80,199,89,62
29,56,200,105,68
31,63,200,98,64
31,69,189,94,65
34,83,196,89,62
29,56,200,102,68
33,65,200,98,64
32,75,181,92,65
34,85,191,88,62
35,200,154,84,62
33,67,200,96,64
40,200,133,76,59
34,91,185,88,62
48,200,115,71,58
33,69,200,94,64
61,200,99,64,55
34,100,178,85,62
94,177,85,60,54
33,72,200,93,63
78,200,89,58,51
36,116,173,85,60
70,200,95,58,49
33,76,193,91,63
65,200,101,59,48
37,200,163,83,60
59,200,111,61,47
35,84,184,89,62
56,200,121,64,47
33,68,200,96,63
52,200,135,67,48
36,96,175,86,60
49,193,157,71,48
34,73,197,93,62
48,120,189,77,50
38,133,167,84,59
45,88,200,85,53
35,79,187,90,61
43,73,200,93,56
34,66,200,97,63
40,62,200,105,60
35,90,179,88,61
38,54,200,121,64
35,68,200,95,63
38,60,200,105,62
36,105,170,86,60
36,52,200,121,67
35,76,191,91,61
36,58,200,105,64
32,60,200,99,64
34,51,200,121,68
35,81,182,90,61
34,58,200,105,64
32,65,200,97,64
32,51,200,121,69
35,89,175,88,61
33,58,200,105,65
34,68,200,94,63
34,71,200,93,63
36,166,167,85,61
33,60,200,104,64
34,75,194,91,63
31,51,200,120,68
37,200,158,83,60
32,60,200,104,64
35,92,183,88,61
35,74,200,92,61
34,69,200,94,62
33,62,200,103,64
36,117,176,85,60
32,52,200,119,67
34,79,200,90,62
33,62,200,103,64
32,59,200,98,66
32,52,200,119,67
34,89,200,89,62
33,62,200,103,64
32,66,200,96,64
32,52,200,119,67
35,100,200,86,62
33,62,200,103,64
32,74,200,93,64
32,52,200,119,67
36,111,193,83,61
33,62,200,103,64
33,82,200,89,63
32,52,200,119,67
32,66,200,97,65
33,62,200,103,64
34,85,200,87,63
32,52,200,119,67
33,71,200,94,63
33,62,200,103,64
36,92,200,86,61
32,52,200,118,67
35,74,200,92,61
33,62,200,103,64
38,96,200,83,59
32,52,200,118,67
37,78,200,91,60
33,62,200,102,64
35,64,200,100,62
32,52,200,118,67
38,80,200,89,60
33,62,200,102,64
35,65,200,99,62
32,52,200,118,67
38,80,200,88,60
33,62,200,102,64
36,66,200,98,62
32,52,200,117,67
39,83,200,87,59
33,62,198,102,64
37,68,200,97,60
32,52,200,117,67
40,85,200,86,58
33,62,188,101,64
37,70,200,96,60
36,79,174,91,61
40,85,200,85,58
39,104,158,81,59
38,70,200,95,59
38,84,163,88,60
41,87,200,84,56
41,184,149,79,58
39,72,200,94,58
47,176,133,71,55
42,89,200,83,56
55,166,117,65,53
39,72,200,93,58
52,165,123,67,51
42,92,200,82,55
49,164,127,71,51
40,74,200,92,57
57,154,114,64,50
38,65,200,106,60
53,154,117,67,49
40,74,200,92,57
51,152,118,72,49
38,65,200,106,60
55,141,106,64,47
40,74,198,92,57
53,140,106,69,48
38,66,200,105,60
150,129,96,62,46
40,76,188,91,57
148,128,97,65,46
38,66,191,103,60
146,126,95,67,47
40,76,180,91,57
143,124,94,68,48
39,66,180,103,60
142,124,95,69,50
40,77,167,90,57
140,123,94,70,53
39,66,169,102,60
141,120,92,70,54
37,57,174,117,63
142,119,91,68,54
37,63,160,105,61
144,119,91,68,55
39,74,152,92,58
145,116,88,66,55
38,63,148,101,61
149,113,87,65,53
35,56,149,108,65
154,112,87,65,52
36,61,137,99,62
162,110,84,63,52
34,54,138,104,65
172,109,83,62,51
35,148,128,96,63
188,108,83,61,50
33,52,127,99,68
199,107,80,60,48
34,139,118,91,64
199,110,80,58,48
32,135,117,92,68
199,112,78,57,46
29,132,114,93,72
199,115,76,56,45
27,128,113,92,75
199,121,76,55,45
27,124,109,91,75
200,128,73,54,43
24,122,107,91,76
199,139,71,52,42
21,117,108,89,76
167,161,71,51,41
19,113,106,85,75
127,197,71,50,40
19,110,102,84,74
108,199,73,48,39
24,108,99,82,73
97,199,75,47,38
170,107,95,79,72
87,200,81,46,37
185,107,91,77,69
81,199,87,44,36
199,107,89,75,66
77,198,99,44,34
199,107,85,71,65
82,198,90,39,31
199,109,82,69,63
87,198,82,37,28
199,112,78,66,61
91,198,73,33,25
199,119,76,63,58
200,125,73,60,55
199,135,70,56,52
178,156,69,53,49
135,189,70,50,47
114,199,70,47,44
101,199,71,45,41
91,200,76,43,38
85,199,83,43,35
80,198,93,42,32
76,199,116,43,31
73,163,161,43,30
69,134,199,48,30
66,113,200,52,30
64,102,199,59,31
62,91,198,73,33
61,83,199,100,36
58,75,169,149,41
57,69,134,199,48
55,63,109,200,59
53,58,92,199,74
51,54,79,198,97
49,49,67,185,139
45,47,70,198,115
42,46,71,199,99
40,46,79,200,89
38,46,89,199,81
36,46,105,199,76
36,49,135,189,71
36,51,195,147,66
37,59,199,118,61
39,67,200,100,58
42,82,199,86,55
41,71,200,97,57
45,87,199,82,52
43,75,200,92,55
42,67,199,106,55
45,77,200,90,52
44,69,199,105,54
42,62,198,129,58
44,69,199,105,54
42,62,198,129,58
44,69,199,105,54
42,62,198,129,58
44,69,199,105,54
42,62,198,129,58
44,69,199,105,54
42,62,198,129,58
44,69,199,105,54
42,62,195,129,58
44,69,199,105,54
42,62,192,129,58
44,69,199,105,54
42,62,188,129,58
44,69,199,105,54
42,62,183,129,58
44,69,199,105,54
42,62,178,129,58
44,69,199,105,54
42,62,172,134,58
44,69,199,105,54
42,62,167,149,58
44,69,195,105,54
42,62,162,199,58
41,56,135,199,62
39,50,111,199,70
39,53,127,199,65
39,57,146,199,61
40,64,168,135,58
39,57,141,199,61
40,64,160,199,58
39,57,135,199,61
38,52,113,199,67
38,56,127,199,63
37,50,108,199,68
37,54,120,199,64
38,61,137,199,60
37,54,115,199,64
36,49,96,199,72
36,52,108,199,67
37,57,123,199,63
36,51,103,199,69
37,54,115,199,64
36,49,97,199,72
37,52,109,199,66
38,56,122,199,63
37,52,103,199,69
36,48,86,199,80
36,50,97,199,72
36,51,108,199,67
38,57,122,199,61
38,51,103,199,67
37,48,89,195,79
36,49,97,199,72
38,54,109,199,65
36,49,92,199,76
37,52,104,199,68
36,47,87,189,79
37,50,97,199,71
38,54,107,200,65
36,49,90,192,76
37,52,100,200,68
35,47,85,180,83
36,49,93,195,74
36,51,102,200,69
37,55,113,200,62
36,50,97,198,72
37,53,106,200,65
36,49,91,185,76
37,51,99,200,68
36,46,83,174,84
36,49,92,187,76
36,52,100,199,68
36,47,86,175,85
36,49,91,187,75
37,53,99,196,69
36,48,85,173,86
36,50,91,183,76
37,53,99,192,69
35,48,85,171,90
37,50,91,180,77
38,53,97,190,70
37,49,84,169,91
38,50,92,178,75
38,53,99,186,68
38,49,83,165,87
38,51,91,173,78
39,54,100,180,70
37,48,84,160,89
37,50,90,168,77
37,50,96,174,72
38,54,104,182,68
37,48,89,162,79
38,51,96,170,71
36,46,82,150,200
36,48,87,157,87
37,51,93,163,74
35,45,78,143,200
34,48,82,148,200
34,48,85,155,200
36,51,89,161,77
37,53,94,169,70
36,48,82,149,200
36,50,86,155,200
38,53,91,162,78
36,47,78,142,200
36,49,81,148,200
37,50,85,155,200
38,53,90,163,78
37,48,77,143,200
37,49,82,150,200
38,49,85,156,200
37,51,89,164,80
38,53,93,169,72
37,47,80,149,200
37,49,84,155,200
37,50,87,161,85
37,51,92,173,75
35,46,77,145,200
35,47,80,155,200
34,48,84,170,138
34,48,88,197,81
35,50,93,200,74
36,52,97,200,68
33,45,82,200,109
33,46,85,200,85
33,47,89,200,79
33,49,95,200,72
34,51,100,200,68
34,53,112,199,66
36,56,140,186,62
37,60,200,147,60
39,63,200,121,58
41,69,200,104,56
45,79,200,89,54
42,68,200,104,55
45,76,200,91,53
42,68,200,104,57
43,76,200,91,55
41,65,200,104,57
43,76,200,91,55
40,65,200,104,59
41,76,200,91,56
39,65,200,104,59
41,76,200,91,56
39,65,200,104,60
40,76,200,91,57
38,65,200,104,60
40,76,200,91,57
38,65,200,104,60
40,76,200,91,57
38,65,200,102,60
40,76,200,91,57
38,65,200,102,60
40,79,200,89,57
38,68,200,102,60
40,79,200,89,57
38,68,200,100,60
40,79,200,89,57
38,68,200,100,60
40,79,200,88,57
38,68,200,100,60
41,81,200,88,57
